word,index
mean.,8529
stabbed,8530
immature,8531
loy,8532
polanski,8533
arguments,8534
1980's,8535
boston,8536
acknowledge,8537
nuances,8538
/>every,8539
backed,8540
expertly,8541
"guy""",8542
outline,8543
creep,8544
living.,8545
roommate,8546
part.<br,8547
severed,8548
pfeiffer,8549
velvet,8550
peters,8551
mystical,8552
encountered,8553
something.<br,8554
(e.g.,8555
sought,8556
comparable,8557
faded,8558
immediately.,8559
anytime,8560
"cartoon,",8561
"company,",8562
simpson,8563
please.,8564
spain,8565
psychopath,8566
apes,8567
"food,",8568
schlock,8569
marc,8570
iq,8571
nerve,8572
casper,8573
"match,",8574
rugby,8575
sweeping,8576
"themes,",8577
that),8578
"rate,",8579
tormented,8580
sid,8581
them),8582
energetic,8583
musical.,8584
himself.<br,8585
produces,8586
admitted,8587
/>3/10,8588
awful.<br,8589
gilbert,8590
stunning.,8591
"station,",8592
"questions,",8593
ignores,8594
biopic,8595
reign,8596
strung,8597
pam,8598
explained.,8599
dashing,8600
carell,8601
preposterous,8602
increasing,8603
submarine,8604
could.,8605
pound,8606
naughty,8607
bryan,8608
interviewed,8609
shelley,8610
overbearing,8611
forgiven,8612
apply,8613
stab,8614
deal.,8615
building.,8616
fritz,8617
inspirational,8618
"presence,",8619
artsy,8620
"thin,",8621
"less,",8622
window.,8623
rescued,8624
22,8625
sang,8626
socially,8627
turkey.,8628
vain,8629
palace,8630
merits,8631
sparks,8632
"villains,",8633
conscious,8634
tramp,8635
smarter,8636
cut.,8637
technicolor,8638
everett,8639
mobile,8640
tongue-in-cheek,8641
val,8642
money.<br,8643
1960's,8644
nemesis,8645
gigantic,8646
fast.,8647
dominated,8648
boxer,8649
filthy,8650
wayne's,8651
nathan,8652
available.,8653
"/>first,",8654
"stewart,",8655
it´s,8656
writer's,8657
bros.,8658
peck,8659
justified,8660
twice.,8661
flower,8662
hughes,8663
influential,8664
expedition,8665
tooth,8666
crazy.,8667
melissa,8668
"unrealistic,",8669
footage.,8670
feminine,8671
inmates,8672
preachy,8673
today.<br,8674
liberties,8675
revolving,8676
cliches,8677
dancing.,8678
distinctive,8679
desert.,8680
bully,8681
(albeit,8682
remember.,8683
"anger,",8684
richards,8685
daytime,8686
unrealistic.,8687
moe,8688
"""let's",8689
backs,8690
cable.,8691
of),8692
olivier,8693
heavy-handed,8694
impact.,8695
daddy,8696
gathering,8697
item,8698
history.<br,8699
loyalty,8700
perfection.,8701
thieves,8702
targeted,8703
gorilla,8704
generation.,8705
images.,8706
ny,8707
glaring,8708
bike,8709
damaged,8710
/>because,8711
(more,8712
dana,8713
alleged,8714
warming,8715
sellers,8716
belief.,8717
frances,8718
wall.,8719
mates,8720
"seems,",8721
scored,8722
m.,8723
trivial,8724
jarring,8725
cover.,8726
"system,",8727
poem,8728
walsh,8729
error,8730
tire,8731
paintings,8732
civilization,8733
tower,8734
"accident,",8735
jo,8736
outfits,8737
demonstrated,8738
experiencing,8739
romeo,8740
dustin,8741
"emotions,",8742
curly,8743
patriotic,8744
"spirit,",8745
fast-paced,8746
rousing,8747
relief.,8748
numbers.,8749
relating,8750
forgetting,8751
"mom,",8752
/>since,8753
wig,8754
gambling,8755
hit.,8756
mall,8757
(!),8758
/>what's,8759
"appearance,",8760
mercy,8761
bean,8762
hitler's,8763
"pacing,",8764
time?,8765
sly,8766
junk.,8767
"agent,",8768
tactics,8769
survives,8770
slide,8771
knocking,8772
coincidence,8773
(peter,8774
scenarios,8775
"follow,",8776
users,8777
23,8778
leaders,8779
own.<br,8780
kidding,8781
well...,8782
"up""",8783
complications,8784
newcomer,8785
leads.,8786
"students,",8787
spectacle,8788
raging,8789
occasions,8790
"cat,",8791
seductive,8792
wisely,8793
swinging,8794
touch.,8795
dumbest,8796
interesting.<br,8797
pounds,8798
drugs.,8799
whoopi,8800
characterizations,8801
appearance.,8802
music.<br,8803
"cry,",8804
wash,8805
/>1),8806
/>2),8807
neurotic,8808
lighter,8809
sugar,8810
dread,8811
disco,8812
darren,8813
landed,8814
dazzling,8815
fragile,8816
usual.,8817
stripped,8818
legends,8819
flowing,8820
"""bad""",8821
confronts,8822
duck,8823
1972,8824
needing,8825
existing,8826
realities,8827
photographs,8828
ample,8829
contributes,8830
folks.,8831
hayes,8832
(only,8833
theatre.,8834
horrified,8835
unconventional,8836
bothers,8837
penguin,8838
siblings,8839
present.,8840
borrow,8841
"taylor,",8842
"""dead",8843
lavish,8844
accompanying,8845
gundam,8846
exploited,8847
200,8848
(despite,8849
courtesy,8850
betrayed,8851
comprehend,8852
capacity,8853
priceless,8854
polar,8855
amazon,8856
alison,8857
progresses,8858
assembled,8859
is...,8860
montana,8861
mars,8862
decline,8863
gut,8864
accounts,8865
concept.,8866
90s,8867
mitchum,8868
"europe,",8869
verge,8870
deliberate,8871
dragging,8872
salt,8873
singers,8874
moses,8875
notices,8876
pause,8877
readers,8878
ninety,8879
"she,",8880
joining,8881
penny,8882
charlie's,8883
outrageously,8884
excellently,8885
plotting,8886
cheek,8887
t&a,8888
rivals,8889
"revenge,",8890
cute.,8891
easy.,8892
bittersweet,8893
co-stars,8894
shortcomings,8895
angst,8896
nifty,8897
communication,8898
"quickly,",8899
1930's,8900
flipping,8901
casually,8902
boyfriend.,8903
rapist,8904
"world""",8905
"gritty,",8906
relentlessly,8907
"happening,",8908
"admittedly,",8909
affecting,8910
reckless,8911
john's,8912
investigator,8913
recover,8914
fight.,8915
abbott,8916
19,8917
inexplicable,8918
fundamental,8919
gun.,8920
event.,8921
pbs,8922
travis,8923
comment.,8924
executives,8925
features.,8926
messing,8927
crawl,8928
robbins,8929
completely.,8930
document,8931
adaptation.,8932
unimaginative,8933
judgment,8934
bearing,8935
cushing,8936
"cover,",8937
for.<br,8938
stream,8939
admiration,8940
road.,8941
"apartment,",8942
"summary,",8943
cheap.,8944
stylized,8945
grisly,8946
micheal,8947
combining,8948
fuel,8949
'a,8950
adaption,8951
bridget,8952
concerned.,8953
mick,8954
check.,8955
boots,8956
lately,8957
"mood,",8958
prequel,8959
hardest,8960
"""hey,",8961
borrows,8962
sf,8963
kubrick's,8964
"bland,",8965
"cut,",8966
digging,8967
pc,8968
cab,8969
"low,",8970
close-up,8971
domino,8972
breast,8973
'cause,8974
battle.,8975
travolta,8976
dismiss,8977
counting,8978
odyssey,8979
gloomy,8980
inadvertently,8981
"quiet,",8982
(something,8983
portions,8984
towns,8985
satanic,8986
after.,8987
meandering,8988
theories,8989
vividly,8990
august,8991
considers,8992
cartoonish,8993
nerdy,8994
hunted,8995
laying,8996
beatles,8997
listened,8998
brazilian,8999
determination,9000
displaying,9001
presence.,9002
belly,9003
"americans,",9004
mine.,9005
towers,9006
hooker,9007
answered,9008
rendering,9009
bikini,9010
imitate,9011
activity,9012
"if,",9013
principle,9014
insights,9015
gaps,9016
inclined,9017
spotted,9018
dance.,9019
"american,",9020
lady.,9021
"singer,",9022
occupied,9023
recently.,9024
grief,9025
dramatically,9026
3000,9027
/>everything,9028
gay.,9029
snuff,9030
jose,9031
"only,",9032
rounded,9033
distinctly,9034
be?,9035
controversy,9036
earnest,9037
"williams,",9038
differently,9039
rebels,9040
clan,9041
"suspenseful,",9042
"time""",9043
relationships.,9044
allen's,9045
land.,9046
"desert,",9047
/>watching,9048
"lovely,",9049
sophie,9050
goes.,9051
/>***,9052
see.<br,9053
phenomenal,9054
masterpieces,9055
dvd's,9056
bow,9057
"convincing,",9058
fiancée,9059
"community,",9060
rhett,9061
substitute,9062
option,9063
fuller,9064
the<br,9065
absorbing,9066
"don't,",9067
des,9068
feelings.,9069
ham,9070
purposes,9071
ruining,9072
stalked,9073
bars,9074
filth,9075
flag,9076
alike.,9077
way),9078
(about,9079
favorite.,9080
heights,9081
sucking,9082
lean,9083
fort,9084
lunch,9085
vivian,9086
sinks,9087
lucio,9088
puerto,9089
lupino,9090
camp.,9091
famed,9092
1980,9093
isabelle,9094
aztec,9095
dump,9096
frantic,9097
hayworth,9098
rainbow,9099
pokemon,9100
stallone,9101
assured,9102
targets,9103
accurate.,9104
"effective,",9105
desired,9106
anchor,9107
employees,9108
plot?,9109
"thing""",9110
thinking?,9111
shell,9112
nations,9113
ambiguity,9114
"marriage,",9115
hockey,9116
replacement,9117
forgettable.,9118
showtime,9119
arranged,9120
growth,9121
opposite.,9122
luck.,9123
"road,",9124
grass,9125
educated,9126
stupidest,9127
recommend.,9128
crosses,9129
"victim,",9130
rice,9131
"figure,",9132
scotland,9133
danes,9134
"concerned,",9135
baron,9136
d.,9137
"corny,",9138
book.<br,9139
monica,9140
"justice,",9141
earliest,9142
who've,9143
shoe,9144
"soldiers,",9145
/>unlike,9146
deadpan,9147
tickets,9148
find.,9149
orchestra,9150
romanian,9151
"adults,",9152
anxious,9153
realises,9154
"colors,",9155
instinct,9156
"members,",9157
rhythm,9158
juliette,9159
"""to",9160
operating,9161
entries,9162
cube,9163
meaning.,9164
juan,9165
increase,9166
"army,",9167
strengths,9168
colleague,9169
relying,9170
resolved,9171
"5,",9172
paired,9173
would.,9174
i.,9175
christie,9176
husbands,9177
cuban,9178
sundance,9179
hinted,9180
transforms,9181
antonioni,9182
"(and,",9183
races,9184
crossed,9185
"west,",9186
"/>okay,",9187
treat.,9188
(well,9189
feat,9190
disgust,9191
pizza,9192
survive.,9193
partners,9194
leave.,9195
mann,9196
wang,9197
mediocre.,9198
grounds,9199
drab,9200
rapid,9201
tolerate,9202
e,9203
breakfast,9204
milo,9205
/>both,9206
atrocious.,9207
profession,9208
it!!!,9209
ustinov,9210
chuckle,9211
fleshed,9212
"trash,",9213
sebastian,9214
telephone,9215
"saw,",9216
leon,9217
wire,9218
cents,9219
"gang,",9220
smash,9221
screened,9222
jacket,9223
doo,9224
invention,9225
flavor,9226
enjoy!,9227
failed.,9228
it'd,9229
tightly,9230
caricatures,9231
surround,9232
improbable,9233
railroad,9234
weaknesses,9235
young.,9236
aftermath,9237
9/11,9238
far-fetched,9239
"gem,",9240
banter,9241
unsatisfying,9242
/>let,9243
tapes,9244
"process,",9245
flows,9246
moron,9247
todays,9248
"care,",9249
windows,9250
robbed,9251
apt,9252
"""you're",9253
macarthur,9254
"table,",9255
belt,9256
"player,",9257
"""he",9258
jealousy,9259
shocks,9260
"compelling,",9261
releasing,9262
known.,9263
funding,9264
"names,",9265
crowded,9266
ivan,9267
clay,9268
enigmatic,9269
"used,",9270
romero,9271
officially,9272
"beach,",9273
cloud,9274
married.,9275
black.,9276
programs,9277
"perspective,",9278
deer,9279
defy,9280
/>grade:,9281
first-rate,9282
respond,9283
bust,9284
tolerance,9285
keys,9286
proceed,9287
jan,9288
subtext,9289
river.,9290
behind.,9291
clad,9292
astounding,9293
lo,9294
"ended,",9295
lays,9296
labeled,9297
pursuing,9298
"night""",9299
"faces,",9300
sen,9301
sub-plot,9302
win.,9303
"brown,",9304
classic.<br,9305
semblance,9306
chat,9307
subdued,9308
move.,9309
groundbreaking,9310
participate,9311
inhabitants,9312
used.,9313
portuguese,9314
relates,9315
qualifies,9316
subway,9317
ladder,9318
russo,9319
ira,9320
bar.,9321
"firstly,",9322
"married,",9323
christianity,9324
camping,9325
vanessa,9326
marilyn,9327
magically,9328
immigrants,9329
swayze,9330
valid,9331
skills.,9332
jude,9333
brendan,9334
"mistake,",9335
politicians,9336
offend,9337
goldie,9338
"day""",9339
childhood.,9340
clock,9341
evoke,9342
intriguing.,9343
colleagues,9344
unique.,9345
session,9346
/>p.s.,9347
israeli,9348
courtroom,9349
netflix,9350
recreate,9351
"narrative,",9352
carnival,9353
bowl,9354
mannerisms,9355
"""is",9356
casino,9357
hysterically,9358
"rest,",9359
"garbage,",9360
middle-class,9361
awful!,9362
lynn,9363
hope.,9364
identified,9365
teddy,9366
flip,9367
"pretentious,",9368
launch,9369
macabre,9370
slim,9371
laughter.,9372
roth,9373
sara,9374
/>however,9375
boot,9376
gender,9377
smith's,9378
plants,9379
mesmerizing,9380
"dramatic,",9381
diaz,9382
daffy,9383
pains,9384
deliver.,9385
stations,9386
compensate,9387
"intelligence,",9388
doctor.,9389
glance,9390
"shop,",9391
"channel,",9392
canceled,9393
ostensibly,9394
loud.,9395
"spectacular,",9396
shaped,9397
turmoil,9398
mothers,9399
circa,9400
lingering,9401
mouths,9402
always.,9403
28,9404
"magic,",9405
finale.,9406
pictures.,9407
narrated,9408
clone,9409
lunatic,9410
admits,9411
'70s,9412
gandhi,9413
awaiting,9414
recurring,9415
reject,9416
"incredible,",9417
hippies,9418
locations.,9419
paths,9420
tool,9421
"intense,",9422
scratching,9423
allegedly,9424
exterior,9425
backwards,9426
egg,9427
elsewhere,9428
"unfunny,",9429
"luckily,",9430
idol,9431
ensues,9432
sight.,9433
tunnel,9434
audition,9435
vignettes,9436
federal,9437
hilton,9438
repulsive,9439
debra,9440
enduring,9441
sour,9442
"meaning,",9443
lip,9444
lundgren,9445
critters,9446
arguing,9447
composition,9448
spider,9449
"kill,",9450
scarred,9451
dismal,9452
characteristic,9453
wherein,9454
representative,9455
pans,9456
busey,9457
ma,9458
spiral,9459
"80s,",9460
days.<br,9461
whatever.,9462
fog,9463
"younger,",9464
wood's,9465
remainder,9466
fright,9467
shatner,9468
ebert,9469
terminator,9470
chaotic,9471
afghanistan,9472
duvall,9473
"melodrama,",9474
"wit,",9475
accidental,9476
toned,9477
butch,9478
"religion,",9479
furious,9480
intentional,9481
half-hour,9482
reluctantly,9483
inch,9484
verhoeven,9485
thinking.,9486
people?,9487
conveying,9488
"engaging,",9489
supports,9490
demise,9491
entrance,9492
hardened,9493
highway,9494
snappy,9495
stuff.<br,9496
cow,9497
nut,9498
gap,9499
anticipation,9500
"ah,",9501
instances,9502
wee,9503
asleep.,9504
101,9505
again?,9506
seat.,9507
keaton's,9508
roll.,9509
"feeling,",9510
avoids,9511
"list,",9512
wings,9513
correctly,9514
evening.,9515
despise,9516
auto,9517
depend,9518
1997,9519
trivia,9520
tomb,9521
/>david,9522
span,9523
addict,9524
alley,9525
unfolding,9526
"opera,",9527
cheering,9528
pairing,9529
nightmarish,9530
paulie,9531
"theaters,",9532
/>yet,9533
note.,9534
"apart,",9535
watching.<br,9536
cameraman,9537
consideration,9538
trip.,9539
2007,9540
terrific.,9541
rambling,9542
flick.<br,9543
addressed,9544
inserted,9545
"minute,",9546
unnecessarily,9547
inside.,9548
profanity,9549
motel,9550
force.,9551
given.,9552
defending,9553
rifle,9554
award.,9555
job.<br,9556
transport,9557
hartley,9558
wagner,9559
"box,",9560
officials,9561
informs,9562
rory,9563
"angry,",9564
"put,",9565
frog,9566
evans,9567
artwork,9568
jacques,9569
eyed,9570
brett,9571
chucky,9572
slower,9573
stereotyped,9574
b-movies,9575
altogether.,9576
swiss,9577
france.,9578
breakdown,9579
"turns,",9580
stella,9581
babes,9582
rodney,9583
is),9584
kurtz,9585
possession,9586
"doing,",9587
flood,9588
drum,9589
reported,9590
galaxy,9591
tube,9592
pieces.,9593
begin.,9594
"""man",9595
wait.,9596
photography.,9597
fascinating.,9598
things.<br,9599
rounds,9600
organization,9601
treating,9602
charms,9603
sterling,9604
changed.,9605
switching,9606
accessible,9607
/>aside,9608
quantum,9609
tara,9610
recalls,9611
almighty,9612
tv's,9613
hes,9614
kline,9615
toxic,9616
figure.,9617
cattle,9618
well-acted,9619
life?,9620
flee,9621
colours,9622
dangers,9623
pin,9624
kumar,9625
informative,9626
started.,9627
bursts,9628
upbeat,9629
woods.,9630
tastes,9631
state.,9632
soup,9633
read.,9634
"quirky,",9635
"solid,",9636
government.,9637
pose,9638
waking,9639
"disney,",9640
dive,9641
sales,9642
pleasure.,9643
kent,9644
10.<br,9645
"""best",9646
cobra,9647
"try,",9648
genre.<br,9649
uncanny,9650
hostile,9651
exit,9652
"location,",9653
it!<br,9654
marx,9655
claus,9656
offbeat,9657
forget.,9658
queens,9659
"spoilers,",9660
kathryn,9661
idea.<br,9662
friendship.,9663
millionaire,9664
18th,9665
course),9666
chop,9667
sale,9668
"humans,",9669
didnt,9670
interestingly,9671
"commentary,",9672
"torture,",9673
dreadfully,9674
steaming,9675
(william,9676
"fox,",9677
hyped,9678
stretches,9679
cemetery,9680
spoiling,9681
hopkins,9682
daniels,9683
like:,9684
factors,9685
sissy,9686
weekly,9687
memories.,9688
"),",9689
incidental,9690
climbing,9691
seth,9692
prot,9693
"tell,",9694
mum,9695
vanity,9696
largest,9697
burton's,9698
dawson,9699
georges,9700
myrna,9701
irritated,9702
deemed,9703
"humanity,",9704
"mine,",9705
many.,9706
possesses,9707
annoy,9708
anyway?,9709
"length,",9710
chevy,9711
"africa,",9712
puzzled,9713
"wood,",9714
fried,9715
"filming,",9716
excruciating,9717
cigarette,9718
"sucks,",9719
cookie,9720
"4,",9721
bombing,9722
full-length,9723
band.,9724
"contrived,",9725
illusion,9726
mae,9727
insanely,9728
"jack,",9729
jane's,9730
"ship,",9731
rambo,9732
continuous,9733
career.<br,9734
critique,9735
"washington,",9736
engine,9737
(mostly,9738
han,9739
"logic,",9740
kidnaps,9741
(her,9742
clunky,9743
nominations,9744
"force,",9745
consisting,9746
stack,9747
monkees,9748
western.,9749
girls',9750
sleepy,9751
developed.,9752
"movie),",9753
naval,9754
toni,9755
lightning,9756
rudy,9757
worked.,9758
fake.,9759
permanent,9760
buzz,9761
bacon,9762
scenery.,9763
beatty,9764
nuanced,9765
vigilante,9766
"soul,",9767
stewart's,9768
gibson,9769
all-star,9770
barrel,9771
most.,9772
woke,9773
wielding,9774
jack's,9775
"singing,",9776
"leave,",9777
tomorrow,9778
devito,9779
parents',9780
"gay,",9781
(think,9782
similarity,9783
self.,9784
dumber,9785
drill,9786
abstract,9787
"fake,",9788
feeble,9789
"wars,",9790
smile.,9791
controlling,9792
framing,9793
"/>meanwhile,",9794
kris,9795
mitch,9796
yells,9797
follow-up,9798
license,9799
elmer,9800
"forever,",9801
"politics,",9802
candidate,9803
us.<br,9804
condemned,9805
amateurish.,9806
"producers,",9807
celebrate,9808
accompany,9809
alicia,9810
"fame,",9811
spaceship,9812
stereotypes.,9813
above.,9814
"conflict,",9815
skit,9816
abandon,9817
dominate,9818
clarke,9819
stairs,9820
"suicide,",9821
sensational,9822
uniform,9823
"studio,",9824
warden,9825
"speaking,",9826
chew,9827
original.<br,9828
seed,9829
paltrow,9830
forward.,9831
hers,9832
"""plot""",9833
plagued,9834
1000,9835
/>those,9836
aggressive,9837
created.,9838
overall.,9839
spinal,9840
"comment,",9841
contempt,9842
cape,9843
derived,9844
"you""",9845
elected,9846
awareness,9847
dj,9848
overshadowed,9849
boogie,9850
razor,9851
"college,",9852
resistance,9853
absurd.,9854
"disappointment,",9855
institution,9856
"jackson,",9857
enough.<br,9858
hans,9859
"we,",9860
applies,9861
glen,9862
cursed,9863
"control,",9864
jr,9865
apartment.,9866
nun,9867
nolte,9868
placing,9869
mandy,9870
cells,9871
"settings,",9872
humans.,9873
say:,9874
begins.,9875
for?,9876
"""where",9877
"yep,",9878
employee,9879
1990,9880
warehouse,9881
"floor,",9882
shuttle,9883
rapes,9884
shred,9885
holes.,9886
traumatic,9887
"watchable,",9888
borders,9889
"theatre,",9890
meal,9891
paris.,9892
plot:,9893
outdoor,9894
1984,9895
directed.,9896
"lovers,",9897
phenomenon,9898
6.,9899
/>much,9900
origins,9901
youtube,9902
association,9903
finishes,9904
whiny,9905
surface.,9906
marines,9907
segal,9908
re,9909
disgrace,9910
melodrama.,9911
wiped,9912
vehicles,9913
audrey,9914
homes,9915
fatale,9916
use.,9917
"where,",9918
unconscious,9919
paradise,9920
confirmed,9921
"youth,",9922
protection,9923
actually.,9924
affleck,9925
"contrary,",9926
min,9927
l,9928
(whose,9929
luxury,9930
trains,9931
color.,9932
budding,9933
entirety,9934
lovers.,9935
contestants,9936
warned.,9937
bless,9938
"bond,",9939
students.,9940
around.<br,9941
gable,9942
ants,9943
"germany,",9944
likable.,9945
tackle,9946
lansbury,9947
determine,9948
budgets,9949
"kelly,",9950
foil,9951
competing,9952
uma,9953
campus,9954
answer.,9955
"drunk,",9956
"film-making,",9957
eastwood's,9958
reverse,9959
prevalent,9960
skull,9961
crashed,9962
9/10.,9963
gina,9964
joanna,9965
sickening,9966
absurdity,9967
participants,9968
chemical,9969
cinema's,9970
necessary.,9971
artistry,9972
tokyo,9973
originality.,9974
"faith,",9975
kansas,9976
shown.,9977
spice,9978
powers.,9979
"priest,",9980
2002,9981
:-),9982
charming.,9983
affair.,9984
"fights,",9985
cliched,9986
"trouble,",9987
retains,9988
enormously,9989
govinda,9990
sister's,9991
sammy,9992
interplay,9993
elijah,9994
unconvincing.,9995
hop,9996
lover.,9997
wholesome,9998
infinitely,9999
outdated,10000
asterix,10001
casting.,10002
tone.,10003
<PAD>,0
<START>,1
<UNK>,2
<UNUSED>,3
